name,movie,drama
lost island,True,False
bad father,True,False
rules,False,True
struggle for survival,True,False
dead parents,False,True
forensic,False,True
mass destruction,True,False
tea house,True,False
space mystery,False,True
"hokkaido, japan",True,False
school politic,False,True
mental health,True,True
amur tiger,True,False
clumsy male lead,False,True
age regression,False,True
woods,True,False
trade union,True,False
abortion,True,False
mind reading,False,True
ocean,True,False
compilation of shorts,True,False
gunslinger,True,False
noble woman,False,True
fighter pilot,True,False
tibet,True,False
人鱼小姐,False,True
occult,True,False
farmer,False,True
dockyard,True,False
pain,True,False
north korean defector,True,True
music teacher,True,True
sex toy,True,False
psychiatry,False,True
soulmates,True,True
threesome,True,False
namesake,False,True
slapstick comedy,True,True
impersonator,True,False
meat,True,False
submarine,True,False
rwandan genocide,True,False
accounting,False,True
football (soccer),True,False
elderly,True,True
chief of police,True,False
anime,True,True
snail,True,False
emotions,False,True
chinese restaurant,True,False
군사,True,False
evil corporation,False,True
bully,True,False
uncle niece relationship,False,True
goryeo dynasty,True,True
stabbing,True,False
lies,False,True
gang of thieves,True,True
marriage for money,False,True
crook,True,False
africa,True,False
former lovers,False,True
idol group,True,True
prohibition era,False,True
background singer,True,False
celestial,False,True
pregnant teen,True,False
con artist,True,True
school play,True,False
psychometry,False,True
transhumanism,True,False
leukaemia,True,False
social satire,False,True
paper,True,False
adversary,True,False
talking car,False,True
keung si,True,False
리카,True,False
charming,False,True
revenge tragedy,False,True
cupid,False,True
action hero,True,False
kim jin young,True,False
dating app,False,True
transfer student,False,True
opera singer,True,False
landlady,True,False
north korean,True,False
talk,False,True
pickpocket,True,False
fungi,True,False
mountain lake,True,False
village youth,True,False
betrayed,True,False
dinner,True,True
new adult romance,False,True
unreliable narrator,False,True
child raised by grandmother,False,True
family business ,True,True
fanmeeting,True,False
suspenseful,False,True
film director,True,True
match fixing,False,True
astrologer,False,True
loss of loved one,True,False
tennis player,False,True
physical therapist,False,True
singer-songwriter,True,False
priest,True,True
katana,True,False
sketch comedy,False,True
web animation,False,True
mature women,True,False
dogfight,True,False
group dynamics,False,True
writer,True,True
inspector,False,True
swimming,True,False
fiancée,True,False
viddsee,True,False
return from abroad,False,True
reviews,True,False
outer space,False,True
democratization movement,True,True
shaolin kung fu,True,False
second life,False,True
card game,True,False
crime suspense,True,True
midsummer,True,False
괴물,True,False
laborer,True,False
maid,True,True
human clone,True,False
fukuoka,True,False
mob leader,True,False
torturing police,True,False
high school rivalry,False,True
discrimination,False,True
working mothers,False,True
age transformation,False,True
court case,False,True
maritime,True,False
coma,True,True
adoptive mother,False,True
master/apprentice,False,True
rich family,True,True
part-time worker,False,True
hitchcockian,True,False
school friend,True,True
writing class,True,False
back to school,False,True
jyp,False,True
plastic pollution,True,False
vhs,True,False
pyeongchang,True,False
japanese woman,True,False
whale,True,False
envy,False,True
prize money,False,True
representation,True,False
flu,True,False
film critic,True,False
geisha,True,False
making of,True,False
anti war,True,False
artifact,True,True
perfectionist,False,True
social,True,True
settling in korea,False,True
greenhouse,True,False
hijack,True,False
synesthesia,False,True
"shenyang, china",True,False
prison escape,True,False
teachers and students,False,True
female detective,True,True
cyclops,True,False
student male lead,False,True
infestation,True,False
megacity,True,False
framed for murder,True,False
jakarta,True,False
fearless,False,True
mission possible,True,False
brother brother relationship,True,True
start up,True,False
police chase,True,False
women's football (soccer),True,False
unconditional love,False,True
eating,False,True
bogotá,True,False
palestinian-israeli conflict,True,False
"perth, australia",True,False
halloween,True,False
job seeking,True,False
surreal,True,False
death of friend,False,True
addicted,False,True
house,True,False
dpr,True,False
sunglasses,True,False
space opera,True,False
stage play,True,False
mentally challenged,True,False
intelligence,True,False
grandmother,True,False
imprisonment,True,False
map,True,False
nuclear power,True,False
courtroom drama,False,True
tabloid reporter,False,True
racism,True,False
letter,True,True
teaching,True,False
terrorist group,True,False
chicken,True,False
lecture,True,False
orphan male lead,False,True
live performance,True,False
saving the world,True,False
female pilot,True,False
labor strike,True,True
disapproving parent,False,True
cross gene,True,False
thirty something,False,True
stray kids,True,True
severed head,True,False
kidnapping,True,True
wedding,True,True
security guard,True,True
teen romance,False,True
experimental,True,False
snsd,True,False
bookkeeper,False,True
multiple couples,False,True
magic,True,True
sexual harassment,True,True
cell phone,True,False
college,True,True
teenager,True,True
personal assistant,False,True
hardship,True,True
exorcist,True,True
soshi,True,False
fairy,False,True
sports league,False,True
based on true story,True,True
emperor,True,True
angel,False,True
"shanghai, china",True,False
western,True,False
juvenile delinquency,False,True
supernatural creature,False,True
invasion,True,False
korea,True,True
almond,True,False
poetry,True,True
music competition,False,True
finger,True,False
mecha,True,True
home invasion,True,False
korean reunification,True,True
college campus,False,True
divorce,True,True
time warp,False,True
cake,True,False
general douglas macarthur,True,False
volleyball,True,False
training camp,True,False
chemical disaster,True,False
office worker male lead,False,True
kid genius,False,True
volunteer,True,False
emancipation,False,True
based on anime,True,True
journalism,True,True
mentor,False,True
skilled fighter,False,True
noisy neighbor,True,False
k-pop,True,True
stuffed animal,True,False
weather forecaster,False,True
secretary,True,True
wrongfully accused,True,True
minister,False,True
metamorphosis,False,True
south pacific,True,False
family curse,False,True
accountant male lead,False,True
nostalgia,False,True
black and white,True,False
sacrifice,False,True
climbing,True,True
firefighter,True,True
sports betting,False,True
lego,True,False
rare disease,False,True
loss of eyesight,True,False
grave,True,False
dormitory,False,True
winter sport,True,True
band,True,True
cartoonist,True,False
mountain rescue,True,False
shrine,True,False
female bonding,True,False
foreigners,True,False
crocodile,True,True
patisserie,False,True
male friendship,True,True
male centered plot,False,True
gamer,True,False
the goddess of gyeongju,True,False
autism,True,True
mannequin,True,False
dogs,True,False
subversive,True,False
flight,True,False
shoe salesman,True,False
alarm,True,False
korean air force,True,False
cardiac surgeon,False,True
agreement,True,False
every country,True,False
ambassador,True,False
usurper,True,False
pop singer,False,True
remembrance,True,False
沈秀贞,False,True
ghost,True,True
grandmother granddaughter relationship,True,False
society,True,True
elementary school,True,True
extreme violence,True,False
tae kwon do,True,False
tsundere,False,True
religion and supernatural,True,True
challenge,False,True
partisan,True,False
cherry blossom,True,False
幸福冤家,True,False
haunted,True,False
local farmers,True,False
psychoanalyst,False,True
mad dog,False,True
stockbroker,True,False
live broadcast,True,False
mockumentary,True,True
catholic monastery,True,False
sexless marriage,False,True
ocean rig,True,False
ceo,True,True
blackmail,True,True
alcoholic,False,True
dancer,True,True
rampaging monster,True,False
korean music,False,True
frozen body,False,True
hope,True,False
autistic,False,True
slaughter,True,False
armed robbery,True,False
bleak,True,False
cyborg,True,True
lgbt teen,True,False
house arrest,True,False
political instability,True,False
producer,False,True
teleportation,False,True
body shaming,False,True
population control,True,False
polar bear,True,True
silent film star,True,False
deserted island,False,True
air conditioner,True,False
feel good,False,True
侦探,False,True
slump,True,False
social media challenge,False,True
identical twin,False,True
ex-con,False,True
animal transformation,False,True
forest,True,True
月球,True,False
taxi driver,True,True
female orgasm,False,True
macao,True,False
beauty salon,True,False
ambitious girl,False,True
suicide prevention,False,True
war veteran,True,False
isolated island,True,True
diaspora,True,False
police investigation,True,False
boxer,True,True
religious persecution,True,False
mutilation,True,True
based on toy,True,True
prejudice,False,True
students' movement,True,False
illustrator,False,True
朱旺,False,True
foreign country,True,False
alternate reality,False,True
panic disorder,True,False
injustice,False,True
disabled child,True,False
모범,False,True
star crossed lovers,False,True
homeless girl,True,False
shipyard,True,False
move,True,False
ordinary girl,False,True
hyeongsa,True,False
sesang,True,False
transplantation,True,False
mental breakdown,True,False
nurse,True,True
2010s,True,False
makeup,False,True
ecological disaster,True,False
attempted murder,True,True
high school students,True,True
j-pop,True,False
empire,False,True
metaphor,True,False
earthquake,True,True
mountain cabin,False,True
return home,True,False
magazine,False,True
asian financial crisis,True,True
foreigner supporting character,True,True
pharmaceuticals company,False,True
trial,True,False
promotional,False,True
casino,True,True
brain tumor,True,True
llustrator male lead,False,True
triad,True,False
basement,True,False
gay pornography,True,False
hooligan,True,False
deaf-mute,True,False
cleaning lady,False,True
symphony,True,False
insurance investigator,True,True
attraction,True,False
korean american,True,False
weightlifting,False,True
goblin,False,True
pet,True,False
stalker,True,True
gender swap,False,True
ocd,False,True
new wave,True,False
honor,True,False
demon hunter,False,True
career woman,False,True
theft,True,False
death of a brother,False,True
girls generation,True,False
dirty cop,True,False
fame,True,False
union of myanmar (burma),True,False
pow,True,False
gardener,False,True
attorney,False,True
onsen,True,False
丧尸,False,True
noodle,False,True
broker,True,False
depression,False,True
streamer,True,True
actor male lead,False,True
superhuman strength,True,True
age gap,True,True
self reflection,True,False
bookshop,True,True
corruption,True,True
military dictatorship,True,False
brunette,True,False
life relationship,True,False
two souls,False,True
pilgrim,True,False
based on comic,True,True
friends in love,True,True
divorced woman,False,True
bloody heart,False,True
lie,True,True
iz*one,True,False
high school sweetheart,True,True
japan,True,True
life lessons,False,True
restaurant,True,True
secret government agency,True,False
pregnant minor,True,False
samurai,True,False
youths,True,True
juvenile crime,True,True
operation x-ray,True,False
political scandal,True,False
immortality,False,True
violent husband,True,True
gynecologist,True,False
hawaii,True,False
mad family,True,False
hallyu,True,False
cooking,True,True
installation,True,False
rival,False,True
news report,True,True
radioactivity,True,False
technology,False,True
gothic,False,True
searching for love,True,False
infertility,False,True
creepy person,False,True
killing spree,True,False
repairing family connections,False,True
medical malpractice,True,False
vengeful spirit,True,False
series of murders,False,True
football (soccer) team,True,False
controversy,True,False
man woman relationship,True,False
17th century,True,True
korean child,True,False
loveless marriage,True,True
caretaker,True,True
kiss,False,True
"bangkok, thailand",True,False
euthanasia,False,True
"busan, south korea",True,True
thaad,True,False
overbearing ceo,False,True
shot on iphone,True,False
classroom,False,True
divorced father,True,False
bantering relationship,False,True
mute,True,False
coup d'etat,True,False
nine-tailed fox,False,True
popular boy,False,True
baking,False,True
dmz works,False,True
screenlife,True,False
psychotronic,False,True
movie star,True,False
투모로우바이투게더),True,False
evil spirit,True,True
island prison,True,False
power of love,False,True
exotic,True,False
cookie,False,True
2070s,False,True
repentance,False,True
betrayal,True,True
falsely accused,True,True
social documentary,True,False
plastic surgeon,False,True
porno,True,False
repeated event,True,False
organized crime,True,True
neurosurgeon,False,True
sport competition,False,True
matchmaker,True,False
phone game,True,False
sexual promiscuity,True,False
medical drama,False,True
japanese family,True,False
jurors,True,False
ransom,False,True
revolt,True,False
sick child,True,True
vice president,False,True
treasure chest,True,False
christmas party,True,False
orphan,True,True
geek,False,True
2080s,True,False
mass suicide,False,True
gay club,True,False
juvenil,False,True
brutality,True,False
한국전쟁,True,False
cross dressing,True,True
gambling,True,True
corporate take over,False,True
youngest son,False,True
swindle,True,False
pteranodon,False,True
metropolis,True,False
gigolo,True,True
death of husband,False,True
antisocial personality disorder,False,True
graphic violence,True,False
sibling relationship,True,True
murder,True,True
wife murderer,False,True
twin brother,False,True
hidden camera crime,True,False
scopophobia,False,True
midlife crisis,True,False
magazine editor,True,False
vixx,True,False
feminism,True,True
private military company,True,False
swimming pool,True,False
prank,True,False
restaurateur male lead,False,True
campus life,False,True
crush,False,True
monastery,True,False
superhuman abilities,False,True
grave robber,True,False
obsessive female lead,False,True
asian woman,True,False
childhood sweethearts,False,True
entertainment industry,True,True
accidental death,True,True
suspense,True,True
married man,False,True
marriage problems,False,True
confessional,True,False
incest,True,False
antarctica,True,False
relationship,True,True
pregnant woman,True,False
mysterious past,True,False
los angeles riots,True,False
asmr,True,False
political struggle,True,False
investment,False,True
needle,True,False
bizarre,True,False
amazon rainforest,True,False
hotelier,False,True
wealthy family,True,False
tourist,False,True
lgbt parenting,True,False
historical event,True,False
musical,True,True
home video,True,False
missing child,True,True
bad girlfriend,False,True
long ride,False,True
video art,True,False
drug cartel,True,False
street gang,True,False
magnifying glass,True,False
mixed martial arts,True,True
divorced couple,True,True
poor girl,True,True
nostalgic,True,True
vietnam veteran,True,False
war crimes,True,False
mutiny,True,False
green party,True,False
despertar,True,False
news reporter,True,False
last day,True,False
fashion journal,False,True
twins,True,True
blindness,True,True
run away,True,False
office setting,False,True
long lost relative,True,False
film in film,True,False
financial market,True,False
spaceship,True,True
jeweller,True,False
accountant,False,True
identity swap,True,True
strong female protagonist,False,True
school,True,True
mine cart ride,True,False
bilingual,False,True
altering history,False,True
alcoholism,True,True
secluded cabin,True,False
government official,True,True
gruesome murder,True,False
cybercrime,True,False
purpose,True,False
fate,False,True
arrow,True,False
death of son,True,False
jelly,False,True
sex change,True,False
diamond theft,True,False
reality video,False,True
reunion,True,False
parallel universe,True,True
marriage,True,True
painting,True,True
gumiho,False,True
liquor,True,True
hospital expenses,False,True
manhunt,True,False
prison guard,True,False
engaged,False,True
former idol,False,True
anthropology,True,False
bus trip,False,True
liberation,True,False
motte,True,False
actors,False,True
factory,True,False
talent manager,False,True
jeju uprising,True,False
childhood friends' relationship,True,True
porn parody,True,False
pentagon,False,True
pink film,True,False
bad neighbors,True,False
kwon ji yong,True,False
little girl,True,False
ex-wife,False,True
chinese invasion of korea,True,True
gwangju,True,True
women's health,False,True
whodunit,False,True
barber,True,False
experimental film,True,False
multiple personality disorder,False,True
reincarnation,True,True
hustler,True,False
publisher,True,False
2090s,True,False
subway,True,False
university,True,True
funeral director,True,True
poverty,True,True
chinese cuisine,True,True
creepy neighbor,True,True
modern day adaptation,True,False
exam,True,False
crime fighter,False,True
juvenile delinquent,True,False
metrosexual,False,True
insecure,True,False
neon,True,False
revenge killing,True,False
korean dynasty,True,True
best friend,True,True
poet,True,False
blind date,False,True
brothers' relationship,False,True
live music,True,False
sex shop,True,False
forbidden love,True,True
madam,True,False
neo-noir,True,False
tarbosaurus,True,False
muder,True,False
tragedy,True,True
urban,True,False
pirate ship,True,False
short story,False,True
police procedural,True,True
lgbt,True,True
corrupt politician,True,False
korean laws,True,False
fried chicken,True,True
teenage boy,True,False
friends with benefits,False,True
landlord,True,True
unfortunate,False,True
motherhood,True,True
kaiju,True,False
virtual assistant,False,True
romantic drama,False,True
character development,False,True
arctic polar circle region,True,False
slavery,False,True
presidential campaign,True,False
audition,True,True
costume designer,True,False
senior citizen,True,True
money problems,True,False
jealousy,True,True
psychology,True,True
myth,True,False
mother-in-law,True,True
spain,False,True
social history,False,True
singer,True,True
jealous brother,False,True
isolationism,False,True
boyfriend girlfriend relationship,True,False
criminal,True,True
palace,True,True
tattoo artist,True,False
abandoned building,True,False
glamour,False,True
south korea,True,True
sex comedy,True,False
perpetual winter,True,False
military base,True,False
special unit,False,True
greed,True,True
grandfather,True,False
gold digger,True,True
police officer,True,True
food truck,False,True
big bet,False,True
like the flowing river,False,True
gore,True,True
insecurity,True,True
level up,False,True
stock market,True,True
teacher,True,True
nis,True,True
disability,True,True
humiliation,True,False
failure,False,True
nuclear threat,True,False
